,Name,State,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,distance_irrelevance,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,gradient_sim,circularity
1556,trill-picard-6287,finished,59,ReLU,casual,0.814676405,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,72k9itnfo1,2,1,1,0.727728285,64.08608394,64.09279322,0,0.126399502,0.124315406,23.94087247,0.092660537,0.090486412,1,1.29E-07,1,1.77E-07,0.482855226,0.996040194
1557,empathic-resistance-6286,finished,59,ReLU,casual,0.871777413,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,mp3oq1gppp,2,1,1,0.789214714,64.78285775,64.78285775,0,0.122415816,0.114692419,19.37263712,0.087210915,0.091991034,1,0.029916662,1,0.041655328,0.525074053,0.98863505
1558,changeling-tanagra-6285,finished,59,ReLU,casual,0.287479073,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,b8yi4qdg6r,2,1,1,0.926678576,67.88396208,67.88533702,0,0.102692758,0.10209153,14.52644007,0.075423747,0.085197675,0.302442521,14.59730675,0.284074605,14.33766999,0.998356137,0.814720501
1559,nemesis-t-pol-6284,finished,59,ReLU,casual,0.244090874,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,2ah6f7e652,2,1,1,0.517891135,217.9781513,218.0284207,0,0.170509709,0.169815888,14.52155571,0.166235171,0.168169371,1,2.27E-08,1,3.63E-08,0.988762978,0.494608226
1560,jem-hadar-resistance-6283,finished,59,ReLU,casual,0.857689275,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nn5ujx5e4h,2,1,1,0.822122197,49.28662496,49.29214122,0,0.106923434,0.110027358,24.00899745,0.064402301,0.063888732,1,1.34E-07,1,1.98E-07,0.969323271,0.973020371
1561,xindi-bird-of-prey-6282,finished,59,ReLU,casual,0.114278632,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,qni1455evj,2,1,1,0.969208317,62.64514615,62.69043002,0,0.062451839,0.061395921,15.88067367,0.058480947,0.057227367,1,3.65E-08,1,4.96E-08,0.996163569,0.971025057
1562,captain-enterprise-6281,finished,59,ReLU,casual,0.320211265,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,12wbvl1n9l,2,1,1,0.214492546,90.47561032,90.48894024,0,0.208637407,0.209955686,13.26708071,0.206787693,0.205876299,1,1.72E-08,1,2.45E-08,0.997254525,0.997615103
1563,dax-phaser-6280,finished,59,ReLU,casual,0.963871923,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9i8zd4p7ig,2,1,1,0.887738156,57.68018989,57.68052228,0,0.117591555,0.112837382,22.73135092,0.066349693,0.062894383,1,0.003305611,1,0.004824173,0.206259186,0.942074582
1564,engineer-t-pol-6279,finished,59,ReLU,casual,0.422077845,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,cmgvlxnlx6,2,1,1,0.213554276,56.54635251,56.5616433,0,0.210339226,0.210639373,23.67543357,0.205859608,0.204593632,1,1.37E-07,1,1.76E-07,0.994113748,0.998935902
1565,empathic-daedalus-6278,finished,59,ReLU,casual,0.720724261,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5xt5dfdvlz,2,1,1,0.188545688,90.17738659,90.18236173,0,0.214438392,0.213034675,15.60237276,0.211158863,0.210962949,1,2.76E-08,1,4.27E-08,0.998065812,0.994838746
1566,klingon-quark-6277,finished,59,ReLU,casual,0.960371024,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2l9mhhpf7l,2,1,1,0.819561265,59.46016741,59.46016741,0,0.102133545,0.096611809,24.42722912,0.065282216,0.05791877,1,1.40E-07,1,2.10E-07,0.507312459,0.998225927
1567,andorian-canamar-6276,finished,59,ReLU,casual,0.460260386,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,ficufv23eh,2,1,1,0.98111769,309.1399038,309.1406057,0,0.047935528,0.047790029,19.19910531,0.031931725,0.031575202,0.999640822,0.258661602,0.985652804,0.331044198,0.647598556,0.49406826
1568,changeling-queen-6275,finished,59,ReLU,casual,0.179946074,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,niqxsfaemj,2,1,1,0.950039799,75.25852663,75.27386484,0,0.083929816,0.076083829,21.44905697,0.054813653,0.049058425,0.678879321,1.568621558,0.626972735,1.613214595,0.88243045,0.980313856
1569,doctor-tanagra-6274,finished,59,ReLU,casual,0.142422826,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,54hlmjwe7u,2,1,1,0.565633489,60.53816137,60.54531848,0,0.148222003,0.149733348,15.94896935,0.1457407,0.14456548,1,3.56E-08,1,5.61E-08,0.998158748,0.497159411
1570,defiant-holosuite-6273,finished,59,ReLU,casual,0.496713491,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,tacofc2tv7,2,1,1,0.925606902,63.87242553,63.90011295,0,0.085491111,0.076618489,21.07111408,0.075869516,0.069304625,0.954023004,0.52045911,0.958393097,0.523235547,0.953241986,0.914894375
1571,betazoid-bird-of-prey-6272,finished,59,ReLU,casual,0.986661097,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,nlk29f4qw7,2,1,1,0.88443447,29.17624826,29.19423534,0,0.086449303,0.081196962,25.39434467,0.041174169,0.032105182,1,1.52E-07,1,3.01E-07,0.944435815,0.769807417
1572,bajoran-phaser-6271,finished,59,ReLU,casual,0.904744875,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,4ubxvjr7mi,2,1,1,0.940284511,36.53367911,36.58209268,0,0.087016248,0.08888045,25.03867511,0.054394183,0.059883394,1,0.000942136,1,0.001057701,0.663226189,0.858288548
1573,ferengi-t-pol-6270,finished,59,ReLU,casual,0.611827496,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,p3rjpuveic,2,1,1,0.843945289,58.44235829,58.44235829,0,0.123896973,0.125984294,24.94472334,0.086261032,0.081891146,1,8.32E-05,1,0.000111314,0.950064626,0.759302445
1574,betazoid-nimoy-6269,finished,59,ReLU,casual,0.312433987,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,lqmraa185j,2,1,1,0.458896376,51.59833393,51.65514504,0,0.147207608,0.147677752,24.55849697,0.136044105,0.13487786,1,1.52E-07,1,2.65E-06,0.990241789,0.994261706
1575,final-resistance-6268,finished,59,ReLU,casual,0.949717526,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9qu1z2wo1v,2,1,1,0.944463809,70.30471541,70.31180655,0,0.087191855,0.089594371,20.8503397,0.060702667,0.067898173,1,0.035649102,1,0.042284202,0.317320368,0.989460566
1576,futile-janeway-6267,finished,59,ReLU,casual,0.918677942,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,xouay93e1i,2,1,1,0.449009234,63.27425509,63.27425509,0,0.201914791,0.199943014,20.23991222,0.183029786,0.183921785,1,6.36E-08,0.997130573,0.004223829,0.924877752,0.918591263
1577,doctor-kirk-6266,finished,59,ReLU,casual,0.117581247,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,nr9qjnacbx,2,,,,,,,,,,,,,,,,,
1578,romulan-sicko-6265,finished,59,ReLU,casual,0.262167485,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ej8s3iejiv,2,1,1,0.152562778,49.08607173,49.10559867,0,0.23936321,0.239181531,23.71538837,0.237138329,0.237840516,1,1.38E-07,1,1.89E-07,0.995095954,0.999730715
1579,changeling-kirk-6264,finished,59,ReLU,casual,0.248691364,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,8j57c9i62e,2,1,1,0.924313462,75.67491998,75.74941463,0,0.065126225,0.063467678,12.2477101,0.062664958,0.060717811,1,1.45E-08,1,2.32E-08,0.998205401,0.964599763
1580,futile-quark-6263,finished,59,ReLU,casual,0.025728687,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,3knlqy7u88,2,1,1,0.920495479,97.50553234,97.52149,0,0.090978559,0.089052115,17.49266144,0.084918148,0.076915184,0.510775864,0.901909129,0.49210903,0.915512777,0.987856903,0.979712822
1581,andorian-directive-6262,finished,59,ReLU,casual,0.100118702,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,8yeszizfjk,2,1,1,0.146559414,90.87764178,90.95110886,0,0.223333684,0.223425152,25.28957243,0.221135896,0.220894723,1,1.60E-07,1,2.74E-07,0.994481099,0.499917225
1582,andorian-seven-6261,finished,59,ReLU,casual,0.652650555,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,h5gd6b1lcb,2,1,1,0.533101305,49.90107281,49.90107281,0,0.16418366,0.16230273,23.98326195,0.142771284,0.14245796,1,1.33E-07,1,1.76E-07,0.907197656,0.870517128
1583,betazoid-manoeuvre-6260,finished,59,ReLU,casual,0.243767191,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,wywt5bzqqd,2,1,1,0.212262333,148.3474978,148.3474978,0,0.185931843,0.186075473,16.51222456,0.183158192,0.182778701,1,3.66E-08,1,5.37E-08,0.997191461,0.502205119
1584,futile-resistance-6259,finished,59,ReLU,casual,0.593371044,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ymk2rvanfm,2,,,,,,,,,,,,,,,,,
1585,borg-q-6258,finished,59,ReLU,casual,0.26798687,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,lfv94betaq,2,1,1,0.170435886,60.45758183,60.47719328,0,0.202769923,0.201528522,16.02668046,0.200768585,0.201167565,1,3.50E-08,1,4.72E-08,0.994745318,0.996913583
1586,ensign-kirk-6257,finished,59,ReLU,casual,0.041226524,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,22x2p2lpqq,2,1,1,0.690346634,185.4047292,185.4057573,0,0.141687271,0.125139754,25.96991315,0.137607791,0.125071916,0.994252861,0.821607723,0.991391659,0.852310669,0.994680114,0.495613456
1587,crusher-tribble-6256,finished,59,ReLU,casual,0.039905552,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,zfx2egrgyx,2,,,,,,,,,,,,,,,,,
1588,captain-phage-6255,finished,59,ReLU,casual,0.447556873,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,g86p5f1zaa,2,1,1,0.892049214,45.32433404,45.36717364,0,0.0965042,0.094710084,24.99271198,0.074192947,0.073513513,1,1.59E-07,1,4.06E-07,0.992857341,0.964925286
1589,borg-voyager-6254,failed,59,ReLU,casual,0.769668833,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,th1rdz8a2s,2,1,1,0.69939672,344.1774981,344.1778263,0,,,25.57458265,,,1,1.51E-07,1,2.17E-07,,
1590,vulcan-tribble-6253,finished,59,ReLU,casual,0.015006416,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5rig6cuyhy,2,,,,,,,,,,,,,,,,,
1591,prime-dukat-6252,finished,59,ReLU,casual,0.891303565,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,mlj9n1akac,2,1,1,0.778975397,40.17974137,40.2197074,0,0.107720858,0.100592835,24.32483008,0.072440428,0.06318736,1,1.37E-07,1,1.88E-07,0.634579788,0.998544107
1592,crusher-resistance-6251,finished,59,ReLU,casual,0.283129898,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,q53n5tsl2q,2,1,1,0.95016386,57.8063558,57.8183623,0,0.077328904,0.079601364,25.4516958,0.053091132,0.05795427,0.08908046,16.89063255,0.113342896,16.52530925,0.950559822,0.738436587
1593,jem-hadar-sicko-6250,finished,59,ReLU,casual,0.352817722,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,xhrn2s1ao6,2,1,1,0.428076117,68.00587407,68.01647678,0,0.172070446,0.171605582,16.75294993,0.15979029,0.162028301,1,4.41E-08,0.997130573,0.006135966,0.998381283,0.769607792
1594,andorian-holosuite-6249,finished,59,ReLU,casual,0.12872039,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,c57cdqeli5,2,1,1,0.931491273,64.6421026,64.66229845,0,0.098387827,0.096540812,17.89516549,0.065265997,0.071343249,1,0.00064519,1,0.001251333,0.966859,0.985994607
1595,crusher-roddenberry-6248,finished,59,ReLU,casual,0.830473044,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,5zr135ml6h,2,1,1,0.752314533,54.33373086,54.41690804,0,0.107892497,0.098927756,24.03881279,0.079154097,0.079781389,1,1.33E-07,1,1.88E-07,0.671851033,0.986718348
1596,betazoid-resistance-6247,finished,59,ReLU,casual,0.954272929,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,7lfmfwruuw,2,1,1,0.862519128,50.34290147,50.43332235,0,0.133183841,0.130189523,25.55885692,0.079288761,0.090123514,1,1.56E-07,1,2.75E-07,0.573873249,0.99432974
1597,vulcan-picard-6246,finished,59,ReLU,casual,0.197669159,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6grse47d41,2,1,1,0.980005214,103.5378957,103.5378957,0,0.066107349,0.053467659,26.87557967,0.036432149,0.026698123,1,1.94E-07,1,1.73E-06,0.997819123,0.492615801
1598,empathic-canamar-6245,finished,59,ReLU,casual,0.447878921,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,f8wvawu8o4,2,1,1,0.211155763,41.75394427,41.75394427,0,0.193336818,0.19366235,24.57357363,0.18927629,0.188303668,1,1.48E-07,1,2.48E-07,0.993930867,0.998948757
1599,klingon-tuvix-6244,finished,59,ReLU,casual,0.798173242,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xg6coxi4fz,2,1,1,0.719302155,35.01477502,35.01477502,0,0.127830228,0.123747003,24.19632826,0.093273984,0.094733636,1,1.32E-07,1,1.84E-07,0.46462126,0.975503708
1600,crusher-maquis-6243,finished,59,ReLU,casual,0.170788529,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,x9rg44v4il,2,1,1,0.995484372,264.29419,264.3332083,0,0.040789642,0.037107666,17.10419288,0.014584177,0.022559507,0.989942551,0.107480987,0.97991395,0.144048438,0.929516778,0.409126996
1601,vulcan-phage-6242,finished,59,ReLU,casual,0.28185102,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,tyfcx8pnve,2,1,1,0.992229115,139.8229865,139.8467887,0,0.043384057,0.04346776,20.91472199,0.023074619,0.0255063,1,0.008567286,1,0.014878666,0.933950649,0.474537964
1602,betazoid-resistance-6241,finished,59,ReLU,casual,0.547471987,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,aaev9ss568,2,1,1,0.959203402,125.2749054,125.3070804,0,0.062357304,0.061178725,22.26452241,0.044919003,0.044291187,1,1.28E-06,1,7.35E-05,0.963053991,0.47880432
1603,cardassian-roddenberry-6240,failed,59,ReLU,casual,0.60248293,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,d3j69ux9p2,2,1,1,0.989266631,79.14764703,79.20615929,0,,,22.31022211,,,1,0.000422842,1,0.000917133,,
1604,prime-blood-wine-6239,finished,59,ReLU,casual,0.606687956,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,sgb48v2yeu,2,1,1,0.876824107,78.23112172,78.28465061,0,0.093807227,0.093608427,15.29022617,0.091274031,0.090804619,1,2.71E-08,1,3.81E-08,0.998463162,0.981682363
1605,xindi-manoeuvre-6238,finished,59,ReLU,casual,0.40953034,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,yvol13wz81,2,1,1,0.476186864,47.87185596,47.87569167,0,0.164659454,0.163861796,25.03306512,0.150699336,0.15408464,1,1.49E-07,1,3.62E-07,0.984259535,0.997735646
1606,dax-roddenberry-6237,finished,59,ReLU,casual,0.933201414,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,j9h3xxa8bg,2,1,1,0.888723663,55.10058141,55.10058141,0,0.09409347,0.07263752,20.1855676,0.069494925,0.065381213,1,4.70E-08,1,2.22E-07,0.479411067,0.849349635
1607,vulcan-phaser-6236,finished,59,ReLU,casual,0.071304531,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,g6mih2ljmy,2,1,1,0.901567679,70.25784979,70.30055127,0,0.112092157,0.103816632,16.29465554,0.074061359,0.085612309,1,4.06E-08,0.997130573,0.014541377,0.996582659,0.725844436
1608,vulcan-unimatrix-6235,finished,59,ReLU,casual,0.290720633,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,sfucfzdql3,2,1,1,0.718518964,56.53733638,56.54405184,0,0.126922996,0.122190917,14.61860414,0.122205224,0.117638434,1,2.44E-08,1,3.42E-08,0.999143976,0.906567843
1609,cardassian-first-contact-6234,failed,59,ReLU,casual,0.172921038,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,bxypkgulr6,2,1,1,0.912574757,59.33067628,59.37207909,0,,,24.89348531,,,1,8.84E-07,1,3.15E-06,,
1610,defiant-manoeuvre-6233,finished,59,ReLU,casual,0.69656928,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,8lnu5bto94,2,1,1,0.301223041,96.96446983,96.9840112,0,0.194671791,0.194869737,16.98222356,0.190804416,0.192047811,1,3.99E-08,1,4.83E-08,0.991291623,0.983955984
1611,final-maquis-6232,finished,59,ReLU,casual,0.04698011,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,34kho3polk,2,1,1,0.797968456,58.92838175,58.94182917,0,0.129508082,0.113179245,23.97679635,0.105365223,0.114854834,1,1.43E-07,1,3.37E-07,0.992861785,0.970015255
1612,trill-seven-6231,finished,59,ReLU,casual,0.318938736,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,w62ujn4bk7,2,1,1,0.370563413,57.28431509,57.289635,0,0.184537024,0.184909044,13.44229624,0.180607178,0.181196618,1,1.91E-08,1,2.95E-08,0.997878143,0.921087631
1613,trill-nimoy-6230,finished,59,ReLU,casual,0.375307867,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,tocmesqttg,2,1,1,0.619515953,59.51426383,59.51426383,0,0.157621021,0.153486027,25.37533016,0.126096687,0.122339058,1,1.66E-07,1,3.13E-06,0.992901394,0.758875371
1614,cardassian-roddenberry-6229,finished,59,ReLU,casual,0.7249421,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ozbuj6ky8q,2,1,1,0.735817885,58.00856515,58.02412238,0,0.121148021,0.113195487,20.02941003,0.10919393,0.111083459,0.941810369,0.647976827,0.932568133,0.677744987,0.085168459,0.955776311
1615,futile-blood-wine-6228,finished,59,ReLU,casual,0.12623237,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,8wr5p21z19,2,1,1,0.784561772,36.37720129,36.39014109,0,0.127123331,0.121430619,24.0624047,0.120263823,0.113091088,1,1.42E-07,1,1.94E-07,0.990486898,0.996979463
1616,empathic-blood-wine-6227,finished,59,ReLU,casual,0.916292846,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2ycqzruhy9,2,1,1,0.919487892,43.22121518,43.22121518,0,0.122998321,0.119900253,25.17425315,0.047188979,0.049276543,1,1.48E-07,1,3.37E-07,0.537779684,0.986794031
1617,ferengi-quark-6226,finished,59,ReLU,casual,0.601930731,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,jmmouc8rsb,2,1,1,0.694241848,131.8630042,131.8658572,0,0.181113466,0.175990236,25.70100231,0.12648644,0.126161792,1,1.56E-07,1,2.41E-07,0.786198781,0.52832148
1618,romulan-phage-6225,failed,59,ReLU,casual,0.327063381,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5162o2ss77,2,1,1,0.840848593,66.91653177,66.92182694,0,,,21.38524688,,,1,9.85E-08,1,2.45E-07,,
1619,cardassian-frontier-6224,finished,59,ReLU,casual,0.93811033,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,4bts9c3w3j,2,1,1,0.776807585,46.02862091,46.02862091,0,0.116496656,0.111152926,24.64447233,0.082959609,0.079057325,1,1.42E-07,1,1.86E-07,0.30812607,0.991726769
1620,emissary-space-6223,finished,59,ReLU,casual,0.599941532,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,iyr7kcr1vc,2,1,1,0.595348469,41.11527669,41.11758905,0,0.185679558,0.176728751,25.23500633,0.151574281,0.150274133,1,1.46E-07,1,2.13E-07,0.980021188,0.890007064
1621,betazoid-kirk-6222,finished,59,ReLU,casual,0.465066825,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,83i5xmuaq7,2,1,1,0.866192001,71.89015984,71.90871844,0,0.094234399,0.093960939,21.29086575,0.082571596,0.085228016,1,1.03E-07,1,2.21E-07,0.97213276,0.647664152
1622,final-data-6221,finished,59,ReLU,casual,0.385340593,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,z6z7iayno1,2,1,1,0.984770785,62.13361554,62.1870331,0,0.071917561,0.07253026,25.68221452,0.030145299,0.031742526,0.260057479,2.741037902,0.233859405,2.82187793,0.986312355,0.763531702
1623,crusher-cube-6220,finished,59,ReLU,casual,0.213117982,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,qio5zxdifw,2,1,1,0.406379362,48.64885957,48.64885957,0,0.180194178,0.17919109,14.67727971,0.171447105,0.170063522,1,2.51E-08,1,3.53E-08,0.999470438,0.968002822
1624,ensign-dukat-6219,finished,59,ReLU,casual,0.594820374,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,mnnx6af7b6,2,1,1,0.929788691,213.0603847,213.0603847,0,0.095156315,0.090187794,20.95957416,0.042951271,0.041498375,0.215517238,2.822484508,0.200860828,2.84556676,0.867549875,0.46179415
1625,cardassian-resistance-6218,finished,59,ReLU,casual,0.450901842,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,djk7a2fqhy,2,0.998565257,1,0.957219022,163.4138862,134.7775575,0.001434743,0.045962111,0.042126505,30.37917592,0.024933909,0.024518608,1,3.40E-06,0.994261146,0.046344332,0.897162735,0.322262268
1626,cardassian-q-6217,finished,59,ReLU,casual,0.412468285,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,vquoz56tpj,2,1,1,0.977756369,84.72420271,84.74867798,0,0.045490271,0.040236108,28.26656964,0.043679724,0.037462676,0.973060369,0.638182439,0.965566695,0.654912983,0.134510407,0.981632649
1627,prime-frontier-6216,finished,59,ReLU,casual,0.859498814,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,xgsvdtmve1,2,1,1,0.604935574,132.3207674,132.327906,0,0.127279341,0.124533741,15.85048542,0.120542092,0.120565562,1,2.78E-08,1,4.23E-08,0.977104011,0.502230695
1628,hirogen-phaser-6215,finished,59,ReLU,casual,0.297799474,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,et13ppuk7y,2,1,1,0.902106793,203.1932661,203.2106812,0,0.089941939,0.088228796,26.78432603,0.074698619,0.076960682,1,0.046626285,1,0.056805774,0.749659907,0.40706672
1629,futile-spot-6214,finished,59,ReLU,casual,0.537359333,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ow4ms8sndp,2,1,1,0.23391757,44.9306157,44.9306157,0,0.197567513,0.198130498,23.81414542,0.192523854,0.193369161,1,1.40E-07,1,1.98E-07,0.993461453,0.977040755
